,Accident_Index,Accident_Severity,Day_of_Week,Time,Road_Type,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area,Month,Vehicle_Type,Skidding_and_Overturning,Was_Vehicle_Left_Hand_Drive?,Sex_of_Driver,Age_Band_of_Driver
5907,201301EO40299,3,5,14,6,1,1,1,0,1,2,9,0,1,1,7
5908,201301EO40299,3,5,14,6,1,1,1,0,1,2,9,0,1,1,8
5909,201301EO40301,3,7,0,2,4,1,1,0,1,1,8,0,1,1,6
5910,201301EO40301,3,7,0,2,4,1,1,0,1,1,9,0,1,1,6
5911,201301EO40302,3,5,8,6,1,1,1,0,1,6,1,0,1,2,6
5912,201301EO40302,3,5,8,6,1,1,1,0,1,6,1,0,1,1,7
5913,201301EO40303,3,7,19,6,1,1,1,0,1,8,9,0,1,1,6
5914,201301EO40303,3,7,19,6,1,1,1,0,1,8,1,0,1,1,7
5915,201301EO40304,3,6,19,6,1,1,1,0,1,5,9,0,1,1,6
5916,201301EO40304,3,6,19,6,1,1,1,0,1,5,19,0,1,1,5
5917,201301EO40305,3,5,21,6,7,1,1,0,1,6,90,0,1,1,-1
5918,201301EO40306,2,6,17,6,1,1,1,0,1,5,9,0,1,1,7
5919,201301EO40306,2,6,17,6,1,1,1,0,1,5,5,1,1,1,8
5920,201301EO40307,3,7,22,6,4,1,1,0,1,8,3,1,1,1,5
5921,201301EO40308,3,4,11,6,1,1,2,0,1,12,9,0,1,2,9
5922,201301EO40308,3,4,11,6,1,1,2,0,1,12,21,0,1,3,-1
5923,201301EO40310,3,1,21,6,4,1,1,0,1,9,9,0,1,2,10
5924,201301EO40310,3,1,21,6,4,1,1,0,1,9,3,1,1,1,5
5925,201301EO40311,3,5,17,6,1,1,1,0,1,6,3,0,1,2,7
5926,201301EO40311,3,5,17,6,1,1,1,0,1,6,9,0,1,1,5
5927,201301EO40312,3,5,20,6,4,1,1,0,1,6,3,1,1,1,6
5928,201301EO40312,3,5,20,6,4,1,1,0,1,6,8,0,1,1,7
5929,201301EO40313,3,2,20,6,4,1,1,0,1,10,8,0,1,1,11
5930,201301EO40313,3,2,20,6,4,1,1,0,1,10,1,0,1,1,8
5931,201301EO40314,3,5,10,6,1,1,1,0,1,6,9,0,1,2,5
5932,201301EO40315,3,5,14,3,1,1,1,0,1,6,9,0,1,2,5
5933,201301EO40315,3,5,14,3,1,1,1,0,1,6,11,0,1,1,5
5934,201301EO40316,3,3,11,6,1,1,1,0,1,11,9,0,1,1,6
5935,201301EO40317,3,5,6,6,1,1,1,0,1,5,1,0,1,1,6
5936,201301EO40317,3,5,6,6,1,1,1,0,1,5,9,0,1,3,-1
5937,201301EO40318,3,4,9,6,1,1,1,0,1,12,1,0,1,1,6
5938,201301EO40319,3,2,15,6,1,1,1,0,1,6,9,0,1,3,-1
5939,201301EO40320,3,3,15,6,1,1,1,0,1,6,19,0,1,1,8
5940,201301EO40320,3,3,15,6,1,1,1,0,1,6,5,0,1,1,6
5941,201301EO40321,3,1,14,6,1,1,1,0,1,6,9,0,1,1,6
5942,201301EO40321,3,1,14,6,1,1,1,0,1,6,3,0,1,1,6
5943,201301EO40321,3,1,14,6,1,1,1,0,1,6,9,0,1,1,8
5944,201301EO40322,3,5,18,3,1,1,1,0,1,6,9,0,1,1,5
5945,201301EO40322,3,5,18,3,1,1,1,0,1,6,9,0,1,2,7
5946,201301EO40323,2,4,23,6,4,8,2,0,1,12,1,0,1,1,5
5947,201301EO40323,2,4,23,6,4,8,2,0,1,12,8,0,1,1,-1
5948,201301EO40324,3,6,10,6,1,1,1,0,1,6,9,5,1,2,6
5949,201301EO40325,3,6,15,6,1,2,2,0,1,6,9,0,1,1,6
5950,201301EO40325,3,6,15,6,1,2,2,0,1,6,5,0,1,1,7
5951,201301EO40326,3,1,10,6,1,1,1,0,1,6,9,0,1,2,10
5952,201301EO40326,3,1,10,6,1,1,1,0,1,6,9,0,1,1,7
5953,201301EO40327,3,6,17,6,1,1,1,0,1,6,8,0,1,1,7
5954,201301EO40327,3,6,17,6,1,1,1,0,1,6,1,0,1,1,5
5955,201301EO40328,3,6,14,6,1,1,1,0,1,6,1,0,1,1,5
5956,201301EO40328,3,6,14,6,1,1,1,0,1,6,9,0,1,2,-1
5957,201301EO40329,3,1,16,6,1,1,1,0,1,6,3,0,1,2,6
5958,201301EO40331,3,7,0,6,4,1,1,0,1,6,11,0,1,1,7
5959,201301EO40332,3,5,20,3,1,1,1,0,1,6,1,0,1,1,7
5960,201301EO40332,3,5,20,3,1,1,1,0,1,6,11,0,1,1,6
5961,201301EO40333,3,2,15,6,1,1,1,0,1,10,19,0,1,1,8
5962,201301EO40333,3,2,15,6,1,1,1,0,1,10,1,0,1,1,8
5963,201301EO40334,3,2,14,3,1,1,1,0,1,6,19,0,1,1,8
5964,201301EO40335,3,2,17,6,1,1,1,0,1,3,5,0,1,1,7
5965,201301EO40335,3,2,17,6,1,1,1,0,1,3,9,0,1,1,-1
5966,201301EO40336,3,6,22,6,4,1,1,0,1,6,8,0,1,1,-1
5967,201301EO40336,3,6,22,6,4,1,1,0,1,6,1,0,1,1,6
5968,201301EO40337,3,2,8,6,1,1,1,0,1,6,11,0,1,2,9
5969,201301EO40338,3,4,11,6,1,1,1,0,1,6,9,0,1,1,8
5970,201301EO40338,3,4,11,6,1,1,1,0,1,6,1,0,1,2,6
5971,201301EO40339,3,1,1,6,4,1,1,0,1,6,9,0,1,2,7
5972,201301EO40339,3,1,1,6,4,1,1,0,1,6,9,0,1,1,-1
5973,201301EO40340,3,6,15,6,1,1,1,0,1,7,9,0,1,1,7
5974,201301EO40341,3,3,10,6,1,1,1,0,1,6,1,0,1,2,4
5975,201301EO40342,3,3,17,3,1,1,1,0,1,6,8,0,1,1,-1
5976,201301EO40343,3,3,15,6,1,1,1,0,1,6,21,0,1,1,7
5977,201301EO40343,3,3,15,6,1,1,1,0,1,6,9,0,1,1,5
5978,201301EO40344,3,2,16,6,1,1,1,0,1,6,11,0,1,1,-1
5979,201301EO40345,3,2,19,6,1,1,1,0,1,6,9,0,1,1,-1
5980,201301EO40345,3,2,19,6,1,1,1,0,1,6,1,0,1,1,8
5981,201301EO40346,3,5,15,6,1,1,1,0,1,6,4,0,1,1,7
5982,201301EO40347,3,5,17,6,1,1,1,0,1,6,9,0,1,1,5
5983,201301EO40347,3,5,17,6,1,1,1,0,1,6,3,0,1,1,-1
5984,201301EO40348,3,4,17,3,1,1,1,0,1,6,9,0,1,1,8
5985,201301EO40348,3,4,17,3,1,1,1,0,1,6,5,1,1,1,6
5986,201301EO40349,3,3,14,6,1,1,1,0,1,6,19,0,1,1,-1
5987,201301EO40350,3,5,8,6,1,1,1,0,1,6,9,0,1,1,7
5988,201301EO40351,3,6,6,6,1,1,2,0,1,6,2,1,1,1,8
5989,201301EO40352,3,3,18,6,1,1,1,0,1,11,1,0,1,1,6
5990,201301EO40352,3,3,18,6,1,1,1,0,1,11,9,0,1,1,-1
5991,201301EO40353,3,1,16,6,1,1,1,0,1,6,9,0,1,1,8
5992,201301EO40353,3,1,16,6,1,1,1,0,1,6,9,0,1,1,6
5993,201301EO40353,3,1,16,6,1,1,1,0,1,6,9,0,1,1,-1
5994,201301EO40354,2,5,10,6,1,1,1,0,1,6,9,0,1,1,7
5995,201301EO40355,3,7,16,6,1,1,1,0,1,6,9,0,1,1,6
5996,201301EO40355,3,7,16,6,1,1,1,0,1,6,3,0,1,1,6
5997,201301EO40356,3,6,10,6,1,1,1,0,1,6,2,0,1,1,5
5998,201301EO40356,3,6,10,6,1,1,1,0,1,6,1,0,1,1,7
5999,201301EO40357,3,3,9,6,1,1,1,0,1,6,8,0,1,1,-1
6000,201301EO40357,3,3,9,6,1,1,1,0,1,6,19,0,1,1,-1
6001,201301EO40358,3,6,7,3,1,1,1,0,1,6,5,0,1,1,6
6002,201301EO40358,3,6,7,3,1,1,1,0,1,6,9,0,1,2,-1
6003,201301EO40359,3,7,17,6,1,1,1,0,1,6,1,0,1,1,-1
6004,201301EO40359,3,7,17,6,1,1,1,0,1,6,1,0,1,3,-1
6005,201301EO40359,3,7,17,6,1,1,1,0,1,6,9,0,1,3,-1
6006,201301EO40360,3,4,0,6,4,1,1,0,1,3,9,0,1,3,-1
6007,201301EO40361,3,5,8,6,1,1,1,0,1,4,3,1,1,1,6
6008,201301EO40361,3,5,8,6,1,1,1,0,1,4,9,0,1,2,4
6009,201301EO40363,3,6,15,2,1,1,1,0,1,6,9,0,1,1,-1
6010,201301EO40363,3,6,15,2,1,1,1,0,1,6,9,0,1,1,9
6011,201301EO40363,3,6,15,2,1,1,1,0,1,6,9,0,1,1,-1
6012,201301EO40364,3,5,13,6,1,1,1,0,1,6,9,0,1,1,-1
6013,201301EO40365,2,5,17,6,1,1,1,0,1,6,2,0,1,1,7
6014,201301EO40365,2,5,17,6,1,1,1,0,1,6,9,0,1,1,6
6015,201301EO40366,2,4,8,6,1,1,1,0,1,3,1,1,1,1,6
6016,201301EO40366,2,4,8,6,1,1,1,0,1,3,9,0,1,1,-1
6017,201301EO40367,3,2,19,6,1,9,1,0,1,8,1,0,1,2,6
6018,201301EO40367,3,2,19,6,1,9,1,0,1,8,9,0,1,3,-1
6019,201301EO40367,3,2,19,6,1,9,1,0,1,8,9,0,1,3,-1
6020,201301EO40368,3,2,15,6,1,1,1,0,1,6,9,0,1,1,6
6021,201301EO40368,3,2,15,6,1,1,1,0,1,6,1,0,1,2,6
6022,201301EO40369,3,7,14,6,1,1,1,0,1,6,19,0,1,1,7
6023,201301EO40369,3,7,14,6,1,1,1,0,1,6,9,0,1,1,-1
6024,201301EO40370,3,4,18,2,1,1,1,0,1,6,5,0,1,1,8
6025,201301EO40370,3,4,18,2,1,1,1,0,1,6,9,0,1,3,-1
6026,201301EO40371,3,4,16,6,1,1,1,0,1,10,9,0,1,3,-1
6027,201301EO40372,3,6,19,3,1,1,1,0,1,5,1,0,1,1,8
6028,201301EO40372,3,6,19,3,1,1,1,0,1,5,9,0,1,1,-1
6029,201301EO40373,3,7,1,2,4,1,1,0,1,7,9,0,1,1,-1
6030,201301EO40374,3,2,9,6,1,1,1,0,1,7,8,0,1,1,6
6031,201301EO40374,3,2,9,6,1,1,1,0,1,7,1,0,1,1,8
6032,201301EO40375,3,2,10,2,1,1,1,0,1,1,19,0,1,1,7
6033,201301EO40375,3,2,10,2,1,1,1,0,1,1,1,0,1,1,-1
6034,201301EO40376,2,7,18,6,1,1,1,0,1,6,3,0,1,1,8
6035,201301EO40378,3,4,8,6,1,1,1,0,1,10,9,0,1,1,7
6036,201301EO40379,3,5,7,6,1,1,1,0,1,4,1,0,1,1,6
6037,201301EO40379,3,5,7,6,1,1,1,0,1,4,9,0,1,1,-1
6038,201301EO40380,3,6,16,6,1,1,1,0,1,12,1,0,1,1,6
6039,201301EO40380,3,6,16,6,1,1,1,0,1,12,8,0,1,3,-1
6040,201301EO40381,3,2,15,6,1,1,1,0,1,8,9,0,1,2,10
6041,201301EO40382,3,6,19,6,7,1,1,0,1,12,1,0,1,2,6
6042,201301EO40382,3,6,19,6,7,1,1,0,1,12,8,0,1,1,7
6043,201301EO40383,2,7,3,6,4,1,1,0,1,6,1,0,1,1,5
6044,201301EO40384,3,7,20,6,1,1,1,0,1,6,9,0,1,1,-1
6045,201301EO40385,3,5,16,2,1,1,1,0,1,11,19,0,1,1,7
6046,201301EO40385,3,5,16,2,1,1,1,0,1,11,1,0,1,1,5
6047,201301EO40386,3,2,16,6,1,1,1,0,1,10,9,0,1,2,-1
6048,201301EO40387,3,3,17,6,1,1,1,0,1,9,9,1,1,2,6
6049,201301EO40387,3,3,17,6,1,1,1,0,1,9,9,0,1,1,-1
6050,201301EO40387,3,3,17,6,1,1,1,0,1,9,19,0,1,3,-1
6051,201301EO40388,3,5,9,6,1,1,1,0,1,4,9,0,1,2,9
6052,201301EO40390,3,5,20,6,1,1,1,0,1,4,9,0,1,3,-1
6053,201301EO40390,3,5,20,6,1,1,1,0,1,4,2,0,1,1,4
6054,201301EO40391,3,1,13,6,1,1,1,0,1,7,9,0,1,1,8
6055,201301EO40391,3,1,13,6,1,1,1,0,1,7,9,0,1,1,6
6056,201301EO40392,3,3,19,6,1,1,1,0,1,2,9,0,1,2,7
6057,201301EO40392,3,3,19,6,1,1,1,0,1,2,3,0,1,1,6
6058,201301EO40393,3,3,16,6,1,1,1,0,1,2,11,0,1,1,9
6059,201301EO40394,3,2,14,6,1,1,1,0,1,7,9,0,1,3,-1
6060,201301EO40395,3,3,14,6,1,1,1,0,1,9,8,0,1,1,7
6061,201301EO40396,2,4,19,6,1,1,1,0,1,10,9,0,1,1,6
6062,201301EO40396,2,4,19,6,1,1,1,0,1,10,5,0,1,1,6
6063,201301EO40397,3,1,0,6,4,1,1,0,1,7,8,0,1,1,6
6064,201301EO40397,3,1,0,6,4,1,1,0,1,7,9,0,1,1,-1
6065,201301EO40398,3,3,8,6,1,9,1,0,1,2,19,0,1,1,6
6066,201301EO40398,3,3,8,6,1,9,1,0,1,2,1,0,1,2,7
6067,201301EO40399,3,2,8,6,1,1,1,0,1,8,1,0,1,1,8
6068,201301EO40399,3,2,8,6,1,1,1,0,1,8,9,0,1,3,-1
6069,201301EO40401,3,2,13,6,1,1,1,0,1,7,9,0,1,2,9
6070,201301EO40401,3,2,13,6,1,1,1,0,1,7,9,0,1,3,-1
6071,201301EO40402,2,4,12,6,1,1,1,0,1,5,11,0,1,1,8
6072,201301EO40403,3,6,18,6,1,9,1,0,1,5,9,0,1,3,-1
6073,201301EO40403,3,6,18,6,1,9,1,0,1,5,90,0,1,2,8
6074,201301EO40404,3,5,17,6,1,1,1,0,1,4,9,0,1,2,8
6075,201301EO40404,3,5,17,6,1,1,1,0,1,4,4,0,1,1,7
6076,201301EO40405,3,2,17,6,1,9,1,2,1,7,1,0,1,1,6
6077,201301EO40406,3,4,9,6,1,1,1,0,1,7,8,0,1,1,-1
6078,201301EO40406,3,4,9,6,1,1,1,0,1,7,3,0,1,1,7
6079,201301EO40407,3,3,22,6,4,1,1,0,1,9,9,1,1,1,7
6080,201301EO40407,3,3,22,6,4,1,1,0,1,9,9,1,1,1,-1
6081,201301EO40408,3,4,16,6,1,1,1,0,1,10,11,0,1,1,9
6082,201301EO40409,3,2,14,6,1,1,1,0,1,7,9,0,1,1,11
6083,201301EO40410,3,5,16,2,1,1,1,0,1,7,9,0,1,1,9
6084,201301EO40411,2,7,18,6,1,1,1,0,1,7,9,0,1,2,5
6085,201301EO40411,2,7,18,6,1,1,1,0,1,7,1,0,1,1,9
6086,201301EO40412,3,4,22,6,4,1,1,0,1,7,9,0,1,2,-1
6087,201301EO40412,3,4,22,6,4,1,1,0,1,7,9,0,1,1,-1
6088,201301EO40413,3,6,6,6,1,1,1,0,1,7,21,0,1,1,8
6089,201301EO40413,3,6,6,6,1,1,1,0,1,7,1,0,1,2,6
6090,201301EO40414,3,6,18,2,1,1,1,0,1,7,4,0,1,1,5
6091,201301EO40414,3,6,18,2,1,1,1,0,1,7,9,0,1,1,-1
6092,201301EO40415,3,1,18,6,1,1,1,0,1,7,8,0,1,1,10
6093,201301EO40415,3,1,18,6,1,1,1,0,1,7,3,0,1,1,4
6094,201301EO40416,3,1,18,6,1,1,1,0,1,7,4,0,1,1,-1
6095,201301EO40417,3,5,15,6,1,1,1,0,1,7,9,0,1,2,6
6096,201301EO40417,3,5,15,6,1,1,1,0,1,7,21,0,1,1,7
6097,201301EO40417,3,5,15,6,1,1,1,0,1,7,9,0,1,2,6
6098,201301EO40419,3,6,22,6,4,1,1,0,1,7,5,1,1,1,7
6099,201301EO40419,3,6,22,6,4,1,1,0,1,7,1,0,1,2,6
6100,201301EO40420,3,1,9,6,1,1,1,0,1,7,11,0,1,1,6
6101,201301EO40422,3,3,9,6,1,1,1,0,1,7,9,0,1,2,6
6102,201301EO40422,3,3,9,6,1,1,1,0,1,7,1,0,1,2,7
6103,201301EO40423,3,5,10,6,1,1,1,0,1,11,3,0,1,1,7
6104,201301EO40423,3,5,10,6,1,1,1,0,1,11,9,0,1,1,9
6105,201301EO40424,3,7,17,6,1,1,1,0,1,7,3,0,1,1,7
6106,201301EO40425,2,5,20,6,1,1,1,0,1,7,9,1,1,1,5
6107,201301EO40425,2,5,20,6,1,1,1,0,1,7,8,0,1,1,5
6108,201301EO40425,2,5,20,6,1,1,1,0,1,7,1,0,1,1,6
6109,201301EO40426,3,4,1,6,4,1,1,0,1,7,8,0,1,1,6
6110,201301EO40429,3,4,19,6,1,1,1,0,1,6,1,0,1,2,6
6111,201301EO40429,3,4,19,6,1,1,1,0,1,6,9,0,1,1,-1
6112,201301EO40430,3,2,18,3,1,1,1,0,1,7,9,0,1,1,8
6113,201301EO40430,3,2,18,3,1,1,1,0,1,7,1,0,1,1,7
6114,201301EO40431,3,6,17,6,1,1,1,0,1,7,8,0,1,1,7
6115,201301EO40431,3,6,17,6,1,1,1,0,1,7,5,0,1,1,6
6116,201301EO40432,3,1,2,6,4,1,1,0,1,7,11,0,1,1,-1
6117,201301EO40432,3,1,2,6,4,1,1,0,1,7,1,0,1,2,6
6118,201301EO40433,3,4,15,6,1,1,1,0,1,7,11,0,1,1,10
6119,201301EO40434,3,4,11,6,1,1,1,0,1,7,9,0,1,1,-1
6120,201301EO40434,3,4,11,6,1,1,1,0,1,7,1,0,1,1,6
6121,201301EO40435,3,2,23,6,4,1,1,0,1,7,9,0,1,1,6
6122,201301EO40435,3,2,23,6,4,1,1,0,1,7,3,0,1,1,4
6123,201301EO40436,3,4,7,6,1,1,1,0,1,7,4,0,1,1,8
6124,201301EO40436,3,4,7,6,1,1,1,0,1,7,19,0,1,1,6
6125,201301EO40437,3,1,13,6,1,1,2,0,1,7,3,0,1,2,6
6126,201301EO40437,3,1,13,6,1,1,2,0,1,7,19,0,1,1,6
6127,201301EO40437,3,1,13,6,1,1,2,0,1,7,9,0,1,1,6
6128,201301EO40438,3,6,20,6,1,1,1,0,1,5,9,0,1,2,6
6129,201301EO40438,3,6,20,6,1,1,1,0,1,5,5,0,1,1,6
6130,201301EO40439,3,4,12,6,1,1,1,0,1,7,1,0,1,2,8
6131,201301EO40439,3,4,12,6,1,1,1,0,1,7,9,0,1,2,8
6132,201301EO40440,3,6,23,6,4,1,1,0,1,7,1,0,1,1,-1
6133,201301EO40442,3,6,9,6,1,1,1,0,1,7,1,0,1,2,8
6134,201301EO40442,3,6,9,6,1,1,1,0,1,7,8,0,1,1,-1
6135,201301EO40443,3,6,0,6,4,1,1,0,1,7,9,0,1,2,6
6136,201301EO40443,3,6,0,6,4,1,1,0,1,7,1,1,1,1,6
6137,201301EO40444,3,3,10,6,1,1,1,0,1,9,3,0,1,1,6
6138,201301EO40445,2,5,22,2,7,1,1,0,1,1,11,0,1,1,7
6139,201301EO40446,3,6,20,6,1,1,1,0,1,7,1,0,1,1,7
6140,201301EO40446,3,6,20,6,1,1,1,0,1,7,1,0,1,1,5
6141,201301EO40447,3,6,12,6,1,1,1,0,1,7,21,0,1,1,6
6142,201301EO40447,3,6,12,6,1,1,1,0,1,7,1,0,1,2,7
6143,201301EO40449,3,4,9,3,1,1,2,0,1,7,21,0,1,1,8
6144,201301EO40450,3,3,17,6,1,1,1,0,1,7,1,0,1,1,7
6145,201301EO40450,3,3,17,6,1,1,1,0,1,7,9,0,1,2,-1
6146,201301EO40451,3,4,14,6,1,1,1,0,1,7,9,0,1,1,5
6147,201301EO40451,3,4,14,6,1,1,1,0,1,7,9,0,1,1,8
6148,201301EO40452,3,7,19,6,1,1,1,0,1,3,3,0,1,1,4
6149,201301EO40452,3,7,19,6,1,1,1,0,1,3,9,0,1,1,8
6150,201301EO40453,3,5,18,6,1,1,1,0,1,1,9,0,1,2,7
6151,201301EO40453,3,5,18,6,1,1,1,0,1,1,1,0,1,2,6
6152,201301EO40454,3,2,20,6,4,1,2,0,1,5,4,1,1,1,6
6153,201301EO40454,3,2,20,6,4,1,2,0,1,5,9,0,1,1,-1
6154,201301EO40455,3,2,6,6,1,1,1,0,1,5,11,0,1,1,6
6155,201301EO40455,3,2,6,6,1,1,1,0,1,5,19,0,1,3,-1
6156,201301EO40457,3,3,21,6,4,1,1,0,1,7,19,0,1,1,6
6157,201301EO40458,2,6,21,6,4,1,1,0,1,9,9,0,1,1,5
6158,201301EO40458,2,6,21,6,4,1,1,0,1,9,1,0,1,1,7
6159,201301EO40459,3,7,6,6,1,1,1,0,1,3,1,0,1,1,6
6160,201301EO40459,3,7,6,6,1,1,1,0,1,3,9,0,1,1,-1
6161,201301EO40461,3,7,4,6,4,1,1,0,1,10,8,0,1,1,6
6162,201301EO40461,3,7,4,6,4,1,1,0,1,10,1,0,1,1,4
6163,201301EO40462,3,5,19,6,7,1,1,0,1,1,9,0,1,1,5
6164,201301EO40462,3,5,19,6,7,1,1,0,1,1,9,0,1,1,8
6165,201301EO40462,3,5,19,6,7,1,1,0,1,1,9,0,1,1,6
6166,201301EO40463,3,5,1,6,4,4,1,0,1,8,19,0,1,1,7
6167,201301EO40463,3,5,1,6,4,4,1,0,1,8,9,0,1,1,6
6168,201301EO40463,3,5,1,6,4,4,1,0,1,8,9,0,1,1,6
6169,201301EO40464,3,6,6,6,1,2,2,0,1,2,5,0,1,1,8
6170,201301EO40464,3,6,6,6,1,2,2,0,1,2,9,0,1,1,8
6171,201301EO40465,3,3,12,6,1,1,1,0,1,6,11,0,1,3,-1
6172,201301EO40467,3,6,11,6,1,1,1,0,1,2,11,0,1,1,8
6173,201301EO40468,3,6,21,6,4,1,1,0,1,7,1,0,1,2,6
6174,201301EO40469,3,7,15,6,1,1,1,0,1,5,9,0,1,1,6
6175,201301EO40470,3,5,18,6,1,1,1,0,1,7,4,0,1,1,-1
6176,201301EO40471,3,7,17,2,1,1,1,0,1,3,9,0,1,1,6
6177,201301EO40471,3,7,17,2,1,1,1,0,1,3,9,0,1,1,6
6178,201301EO40472,3,1,14,6,1,1,1,0,1,11,1,0,1,1,6
6179,201301EO40472,3,1,14,6,1,1,1,0,1,11,9,0,1,2,8
6180,201301EO40473,2,3,19,6,1,1,1,0,1,6,1,0,1,2,6
6181,201301EO40475,3,7,12,6,1,1,1,0,1,10,9,0,1,2,9
6182,201301EO40475,3,7,12,6,1,1,1,0,1,10,5,0,1,1,7
6183,201301EO40476,3,2,16,6,1,1,1,0,1,12,9,0,1,1,-1
6184,201301EO40476,3,2,16,6,1,1,1,0,1,12,90,0,1,1,6
6185,201301EO40477,3,4,8,6,1,1,1,0,1,8,9,0,1,1,7
6186,201301EO40477,3,4,8,6,1,1,1,0,1,8,5,1,1,1,6
6187,201301EO40478,3,6,21,2,4,1,1,0,1,9,2,0,1,1,-1
6188,201301EO40479,3,2,8,2,1,1,1,0,1,12,9,0,1,1,8
6189,201301EO40479,3,2,8,2,1,1,1,0,1,12,1,1,1,1,-1
6190,201301EO40480,3,3,11,6,1,1,1,0,1,8,19,0,1,1,5
6191,201301EO40480,3,3,11,6,1,1,1,0,1,8,1,0,1,1,-1
6192,201301EO40481,2,6,17,6,1,1,1,0,1,9,9,0,1,1,6
6193,201301EO40481,2,6,17,6,1,1,1,0,1,9,9,0,1,1,5
6194,201301EO40482,3,1,18,6,1,1,1,0,1,11,9,0,1,1,11
6195,201301EO40482,3,1,18,6,1,1,1,0,1,11,1,0,1,2,6
6196,201301EO40483,3,3,7,6,1,1,1,0,1,7,1,0,1,1,7
6197,201301EO40483,3,3,7,6,1,1,1,0,1,7,19,0,1,3,-1
6198,201301EO40484,3,5,7,6,1,1,1,0,1,11,3,0,1,1,6
6199,201301EO40484,3,5,7,6,1,1,1,0,1,11,1,0,1,2,5
6200,201301EO40486,3,4,8,6,1,1,1,0,1,8,9,0,1,1,8
6201,201301EO40486,3,4,8,6,1,1,1,0,1,8,3,0,1,1,7
6202,201301EO40487,3,7,13,6,1,1,1,0,1,8,9,0,1,1,8
6203,201301EO40487,3,7,13,6,1,1,1,0,1,8,9,0,1,1,9
6204,201301EO40489,3,6,16,6,1,1,1,0,1,9,9,0,1,1,8
6205,201301EO40489,3,6,16,6,1,1,1,0,1,9,9,0,1,2,7
6206,201301EO40490,3,7,14,6,1,1,1,0,1,7,1,0,1,2,5
6207,201301EO40490,3,7,14,6,1,1,1,0,1,7,9,0,1,2,-1
6208,201301EO40491,3,3,12,3,1,1,1,0,1,8,3,0,1,1,7
6209,201301EO40492,3,7,10,6,1,1,1,0,1,8,11,0,1,1,8
6210,201301EO40493,3,2,17,2,1,1,1,0,1,7,11,0,1,1,6
6211,201301EO40493,3,2,17,2,1,1,1,0,1,7,1,0,1,1,6
6212,201301EO40495,3,2,12,6,1,1,1,0,1,8,19,0,1,1,7
6213,201301EO40495,3,2,12,6,1,1,1,0,1,8,1,0,1,1,6
6214,201301EO40496,2,5,18,6,1,1,1,0,1,8,5,0,1,2,6
6215,201301EO40496,2,5,18,6,1,1,1,0,1,8,9,0,1,2,-1
6216,201301EO40497,3,6,19,6,1,1,1,0,1,9,9,1,1,1,8
6217,201301EO40497,3,6,19,6,1,1,1,0,1,9,9,0,1,1,7
6218,201301EO40498,3,2,7,1,1,1,1,0,1,12,9,0,1,1,5
6219,201301EO40499,3,3,13,6,1,1,1,0,1,8,3,0,1,1,7
6220,201301EO40499,3,3,13,6,1,1,1,0,1,8,9,0,1,1,9
6221,201301EO40500,3,3,7,6,1,1,1,0,1,8,9,0,1,1,8
6222,201301EO40500,3,3,7,6,1,1,1,0,1,8,1,0,1,1,6
6223,201301EO40501,3,3,12,6,1,1,1,0,1,8,3,0,1,1,7
6224,201301EO40502,3,3,17,6,1,1,1,6,1,8,1,0,1,2,6
6225,201301EO40502,3,3,17,6,1,1,1,6,1,8,9,0,1,1,-1
6226,201301EO40503,3,6,18,6,1,1,1,0,1,9,9,0,1,1,11
6227,201301EO40503,3,6,18,6,1,1,1,0,1,9,1,0,1,1,8
6228,201301EO40504,3,7,13,6,1,1,1,0,1,3,9,0,1,1,8
6229,201301EO40504,3,7,13,6,1,1,1,0,1,3,1,0,1,1,6
6230,201301EO40505,3,2,8,6,1,1,1,0,1,12,9,0,1,1,8
6231,201301EO40505,3,2,8,6,1,1,1,0,1,12,19,0,1,1,7
6232,201301EO40506,3,3,17,6,1,1,1,0,1,8,9,0,1,1,6
6233,201301EO40506,3,3,17,6,1,1,1,0,1,8,1,0,1,1,8
6234,201301EO40508,3,2,23,6,4,1,1,0,1,8,9,0,1,1,-1
6235,201301EO40508,3,2,23,6,4,1,1,0,1,8,8,0,1,1,9
6236,201301EO40508,3,2,23,6,4,1,1,0,1,8,9,0,1,1,6
6237,201301EO40509,3,2,18,6,1,1,1,0,1,8,1,0,1,2,6
6238,201301EO40509,3,2,18,6,1,1,1,0,1,8,9,0,1,3,-1
6239,201301EO40510,3,4,18,2,1,1,1,0,1,7,9,0,1,1,8
6240,201301EO40510,3,4,18,2,1,1,1,0,1,7,1,0,1,3,-1
6241,201301EO40511,2,3,17,6,1,1,1,0,1,6,3,0,1,1,8
6242,201301EO40512,3,6,16,2,1,1,1,0,1,8,19,0,1,1,5
6243,201301EO40513,3,4,8,6,1,1,1,0,1,7,1,0,1,2,5
6244,201301EO40513,3,4,8,6,1,1,1,0,1,7,9,0,1,3,-1
6245,201301EO40514,3,3,7,3,1,1,1,0,1,8,9,0,1,1,9
6246,201301EO40514,3,3,7,3,1,1,1,0,1,8,5,0,1,1,7
6247,201301EO40515,3,7,11,6,1,1,1,0,1,7,4,0,1,1,-1
6248,201301EO40516,3,4,20,6,1,1,1,0,1,8,3,0,1,1,6
6249,201301EO40517,3,3,12,6,1,1,1,0,1,3,11,0,1,1,7
6250,201301EO40518,3,6,2,6,4,1,1,0,1,8,8,0,1,1,7
